"RecID","SpeciesStock","Species","ScieName","SpeciesGrp","YearC","Decade","Lustrum","PartyStatus","PartyName","Flag","FleetGear","Fleet","Stock","SampAreaCode","Area","FishZoneCode","SpcGearGrp","GearGrp","GearCode","CatchTypeCode","QualInfoCode","CnvFactor","Qty_t","yearTACimp","scaled_tacr","tacr","tacever","tac_any","totalFleetCatch","propStock","diff","Qtydiff"
113870,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL97","SE","COMB","All gears","LL","LLSWO","L","RPT1",1,46.507,Inf,NA,0,0,1,12690.47,0.003664717,0.002484147,31.525
113871,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL96","SW","COMB","All gears","LL","LLSWO","L","RPT1",1,72.861,Inf,NA,0,0,1,12690.47,0.005741393,0.002076676,26.354
113873,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","A+M","BIL95","MEDI","COMB","All gears","LL","LLHB","L","RPT1",1,1.311,Inf,NA,0,0,0,2522.017,0.0005198219,0.0004936524,1.245
113874,"DOL.A+M","DOL","Coryphaena hippurus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","A+M","BIL95","MEDI","COMB","All gears","LL","LLPB","L","RPT1",1,0.081,Inf,NA,0,0,0,2522.017,3.211715e-05,-0.0004877048,-1.23
113911,"LTA.ATL","LTA","Euthynnus alletteratus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-ETRO.PS","EU.ESP-ES-ETRO","ATL","BIL97","SE","COMB","All gears","PS","PS","L","RPT1",1,378.324,Inf,NA,0,0,0,65229.49,0.005799892,0.004148225,275.244
113915,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","All gears","LL","LLALB","L","RPT1",1,36.489,Inf,NA,0,0,0,2522.017,0.01446818,0.01442417,36.378
113916,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","All gears","LL","LLHB","L","RPT1",1,5.866,Inf,NA,0,0,0,2522.017,0.002325916,-0.01214226,-30.623
113917,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","All gears","LL","LLPB","L","RPT1",1,0.07,Inf,NA,0,0,0,2522.017,2.775556e-05,-0.00229816,-5.796
113919,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.UN","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","All gears","UN","UNCL","L","RPT1",1,70.68003,Inf,NA,0,0,0,409.3923,0.1726462,0.04207149,-107.481
113920,"LTA.MED","LTA","Euthynnus alletteratus","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.TP","EU.ESP-ES-MEDI","MED","BIL95","MEDI","EEZ","All gears","TP","TRAP","L","RPT1",1,139.868,Inf,NA,0,0,0,382.5493,0.3656209,0.1429264,57.761
113952,"TUN.A+M","TUN","Thunnini","3-Tuna (other)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.TP","EU.ESP-ES-MEDI","A+M","BIL95","MEDI","EEZ","All gears","TP","TRAP","L","RPT1",1,9.183,Inf,NA,0,0,0,382.5493,0.02400475,0.002086942,1.183
113979,"SAI.ATE","SAI","Istiophorus albicans","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL94B","NE","COMB","Longline","LL","LLSWO","L","RPT1",1,48.795,Inf,NA,0,0,1,12690.47,0.00384501,-0.01394627,-156.732
113980,"SAI.ATE","SAI","Istiophorus albicans","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL97","SE","COMB","Longline","LL","LLSWO","L","RPT1",1,284.18,Inf,NA,0,0,1,12690.47,0.02239317,0.01854816,235.385
113982,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATW","BIL94A","NW","COMB","Longline","LL","LLSWO","L","RPT1",1,25.603,Inf,NA,0,0,1,12690.47,0.002017498,-0.01908495,-218.175
113983,"SAI.ATW","SAI","Istiophorus albicans","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATW","BIL96","SW","COMB","Longline","LL","LLSWO","L","RPT1",1,285.47,Inf,NA,0,0,1,12690.47,0.02249483,0.02047733,259.867
113985,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-CANARY.BB","EU.ESP-ES-CANARY","ATE","SJ01","CANA","COMB","Bait boat","BB","BB","L","RPT1",1,1469.974,Inf,NA,0,0,1,1696.251,0.8666014,-0.09677515,-2880.453
113989,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-ETRO.PS","EU.ESP-ES-ETRO","ATE","SJ03","ETRO","COMB","Purse seine","PS","PS","L","RPT1",1,38753.64,Inf,NA,0,0,0,65229.49,0.5941123,-0.07110143,-2762.127
113990,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","SJ06","SE","COMB","Longline","LL","LLSWO","L","RPT1",1,0.149,Inf,NA,0,0,1,12690.47,1.174109e-05,5.854723e-06,0.081
113992,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.UN","EU.ESP-ES-MEDI","ATE","SJ20","MEDI","COMB","Other surf.","UN","UNCL","L","RPT1",1,0.023,Inf,NA,0,0,0,409.3923,5.618083e-05,-0.003596608,-4.961
113993,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","ATE","SJ20","MEDI","COMB","Longline","LL","LLALB","L","RPT1",1,10.917,Inf,NA,0,0,0,2522.017,0.004328678,0.004298622,10.843
113994,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","ATE","SJ20","MEDI","COMB","Longline","LL","LLHB","L","RPT1",1,0.009,Inf,NA,0,0,0,2522.017,3.568572e-06,-0.004325109,-10.908
113995,"SKJ.ATE","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.TP","EU.ESP-ES-MEDI","ATE","SJ20","MEDI","EEZ","Other surf.","TP","TRAP","L","RPT1",1,40.956,Inf,NA,0,0,0,382.5493,0.1070607,-0.1130029,-40.181
113997,"SKJ.ATW","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATW","SJ07","SW","COMB","Longline","LL","LLSWO","L","RPT1",1,0.049,Inf,NA,0,0,1,12690.47,3.861164e-06,-3.804829e-07,0
113998,"SKJ.ATW","SKJ","Katsuwonus pelamis","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATW","SJ08","NW","COMB","Longline","LL","LLSWO","L","RPT1",1,0.085,Inf,NA,0,0,1,12690.47,6.697937e-06,2.836773e-06,0.036
114000,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94B","NE","COMB","Longline","LL","LLSWO","L","RPT1",1,343.517,Inf,NA,0,0,1,12690.47,0.02706889,-0.01149989,-102.034
114002,"SMA.ATN","SMA","Isurus oxyrinchus","4-Sharks (major)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94C","NWC","COMB","Longline","LL","LLSWO","L","RPT1",1,1018.203,Inf,NA,0,0,1,12690.47,0.08023365,0.05316476,674.686
114003,"SMA.ATS","SMA","Isurus oxyrinchus","4-Sharks (major)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATS","BIL97","SE","COMB","Longline","LL","LLSWO","L","RPT1",1,548.854,Inf,NA,0,0,1,12690.47,0.04324929,-0.0114941,-83.548
114004,"SMA.ATS","SMA","Isurus oxyrinchus","4-Sharks (major)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATS","BIL96","SW","COMB","Longline","LL","LLSWO","L","RPT1",1,312.721,Inf,NA,0,0,1,12690.47,0.02464218,-0.01860711,-236.133
114007,"SPF.ATE","SPF","Tetrapturus pfluegeri","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL94B","NE","COMB","Longline","LL","LLSWO","L","RPT1",1,2.206,Inf,NA,0,0,1,12690.47,0.0001738312,-0.0005384192,-6.022
114009,"SPF.ATE","SPF","Tetrapturus pfluegeri","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL97","SE","COMB","Longline","LL","LLSWO","L","RPT1",1,13.119,Inf,NA,0,0,1,12690.47,0.001033768,0.0008599364,10.913
114011,"SPF.ATE","SPF","Tetrapturus pfluegeri","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATE","BIL94C","NWC","COMB","Longline","LL","LLSWO","L","RPT1",1,1.316,Inf,NA,0,0,1,12690.47,0.0001036998,-0.0009300677,-11.803
114012,"SPF.ATW","SPF","Tetrapturus pfluegeri","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATW","BIL96","SW","COMB","Longline","LL","LLSWO","L","RPT1",1,19.076,Inf,NA,0,0,1,12690.47,0.001503175,0.0005634336,8.22
114038,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","Longline","LL","LLALB","L","RPT1",1,46.68,Inf,NA,0,0,0,2522.017,0.01850899,0.01594041,40.202
114039,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","Longline","LL","LLSWO","L","RPT1",1,2211.578,Inf,NA,0,0,0,2522.017,0.8769083,0.8583993,2164.898
114040,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","Longline","LL","LLJAP","L","RPT1",1,0.879,Inf,NA,0,0,0,2522.017,0.0003485305,-0.8765598,-2210.699
114041,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.LL","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","Longline","LL","LLPB","L","RPT1",1,22.825,Inf,NA,0,0,0,2522.017,0.009050294,0.008701764,21.946
114042,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.UN","EU.ESP-ES-MEDI","MED","BIL95","MEDI","COMB","Other surf.","UN","UNCL","L","RPT1",1,0.0389,Inf,NA,0,0,0,409.3923,9.501889e-05,-0.03872759,-52.9321
114043,"SWO.MED","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-MEDI.TP","EU.ESP-ES-MEDI","MED","BIL95","MEDI","EEZ","Other surf.","TP","TRAP","L","RPT1",1,1.4509,Inf,NA,0,0,0,382.5493,0.003792714,0.001278461,0.5239
114045,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94A","NW","COMB","Longline","LL","LLSWO","L","RPT1",1,2394.44,1997,18,1,1,1,12690.47,0.1886801,0.08383162,1183.218
114046,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-CANARY.BB","EU.ESP-ES-CANARY","ATN","BIL94B","CANA","COMB","Other surf.","BB","BB","L","RPT1",1,0.016,1997,18,1,1,1,1696.251,9.432564e-06,-5.18275e-06,-0.05
114047,"SWO.ATN","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATN","BIL94B","NE","COMB","Longline","LL","LLSWO","L","RPT1",1,1618.828,1997,18,1,1,1,12690.47,0.1275625,-0.06111765,-775.612
114049,"SWO.ATS","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATS","BIL96","SW","COMB","Longline","LL","LLSWO","L","RPT1",1,2304.307,1998,17,1,1,1,12690.47,0.1815777,0.0164838,397.123
114050,"SWO.ATS","SWO","Xiphias gladius","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","ATS","BIL97","SE","COMB","Longline","LL","LLSWO","L","RPT1",1,2754.313,1998,17,1,1,1,12690.47,0.2170378,0.03546014,450.006
114057,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-CANARY.BB","EU.ESP-ES-CANARY","A+M","BIL94B","CANA","COMB","All gears","BB","BB","L","RPT1",1,28.646,Inf,NA,0,0,1,1696.251,0.01688783,0.009585705,-4.329
114058,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94B","NE","COMB","All gears","LL","LLSWO","L","RPT1",1,1.195,Inf,NA,0,0,1,12690.47,9.416512e-05,4.87189e-05,0.67
114060,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94A","NW","COMB","All gears","LL","LLSWO","L","RPT1",1,0.27,Inf,NA,0,0,1,12690.47,2.12758e-05,-7.288932e-05,-0.925
114061,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL97","SE","COMB","All gears","LL","LLSWO","L","RPT1",1,5.17,Inf,NA,0,0,1,12690.47,0.0004073922,0.0003861164,4.9
114062,"WAH.A+M","WAH","Acanthocybium solandri","2-Tuna (small)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL96","SW","COMB","All gears","LL","LLSWO","L","RPT1",1,14.984,Inf,NA,0,0,1,12690.47,0.001180728,0.000773336,9.814
114065,"WHM.A+M","WHM","Kajikia albida","1-Tuna (major sp.)",2015,2010,2015,"CP","EUROPEAN UNION","EU.España","EU.ESP-ES-SWO.LL","EU.ESP-ES-SWO","A+M","BIL94A","NW","COMB","Longline","LL","LLSWO","L","RPT1",1,5.45,Inf,NA,0,0,1,12690.47,0.000429456,-0.001144974,-12.738
